ID	SiteID	PID	VID	SN	NAME	DESC
1481	PE-ASR9006LAN01C	,	N/A,	BE0913071447	module mau 0/3/1/2	
1482	PE-ASR9006LAN01C	,	N/A,	PGG3EUZ	module mau 0/3/1/4	GE T
1483	PE-ASR9006LAN01C	,	/1	PLA1EYN	module mau 0/3/1/5	
1484	PE-ASR9006LAN01C	,	/1	PTQ1KTK	module mau 0/3/1/6	
1485	PE-ASR9006LAN01C	,	/1	PTJ193R	module mau 0/3/1/7	
1486	PE-ASR9006LAN01C	,	/1	PTQ1LWT	module mau 0/3/1/8	
1487	PE-ASR9006LAN01C	,	N/A,	AC5022747	module mau 0/3/1/9	
1488	PE-ASR9006LAN01C	,	N/A,	AC5022736	module mau 0/3/1/10	
1489	PE-ASR9006LAN01C	,	N/A,	BE0910511408	module mau 0/3/1/11	
1490	PE-ASR9006LAN01C	,	N/A,	A0609004279	module mau 0/3/1/12	
1491	PE-ASR9006LAN01C	,	N/A,	MA09190041150	module mau 0/3/1/13	
1492	PE-ASR9006LAN01C	,	N/A,	A0609004272	module mau 0/3/1/14	
1493	PE-ASR9006LAN01C	,	N/A,	S1HW31190100108	module mau 0/3/1/15	
1494	PE-ASR9006LAN01C	,	N/A,	YACS5570	module mau 0/3/1/16	GE T
1495	PE-ASR9006LAN01C	,	N/A,	PGC0NWM	module mau 0/3/1/17	GE T
1496	PE-ASR9006LAN01C	,	N/A,	PGC0NWW	module mau 0/3/1/18	GE T
1497	PE-ASR9006LAN01C	,	N/A,	YACS5255	module mau 0/3/1/19	GE T
1498	PE-ASR9006LAN01C	PWR-2KW-DC-V2,	V03,	ART1949Y0E8	power-module 0/PM0/0/SP	2kW DC V2 Power Module
1499	PE-ASR9006LAN01C	PWR-2KW-DC-V2,	V03,	ART1949Y0E3	power-module 0/PM0/1/SP	2kW DC V2 Power Module
1500	PE-ASR9006LAN01C	PWR-2KW-DC-V2,	V03,	ART2035Y0K4	power-module 0/PM0/2/SP	2kW DC V2 Power Module
1501	PE-ASR9006LAN01C	ASR-9006-DC-V2,	V02,	FOX1950G59R	chassis ASR-9006-DC-V2	ASR 9006 4 Line Card Slot Chassis with V2 DC PEM
1502	PE-ASR9006KGG02C	A9K-RSP440-TR,	V09,	FOC2035NZPQ	module 0/RSP0/CPU0	ASR9K Route Switch Processor with 440G/slot Fabric and 6GB
1503	PE-ASR9006KGG02C	A9K-RSP440-TR,	V09,	FOC2035NZPP	module 0/RSP1/CPU0	ASR9K Route Switch Processor with 440G/slot Fabric and 6GB
1504	PE-ASR9006KGG02C	ASR-9006-FAN-V2,	V01,	FOC2035NS3N	fantray 0/FT0/SP	ASR-9006 Fan Tray V2
1505	PE-ASR9006KGG02C	,	N/A,		fan0 0/FT0/SP	ASR9K Generic Fan
1506	PE-ASR9006KGG02C	,	N/A,		fan1 0/FT0/SP	ASR9K Generic Fan
1507	PE-ASR9006KGG02C	,	N/A,		fan2 0/FT0/SP	ASR9K Generic Fan
1508	PE-ASR9006KGG02C	,	N/A,		fan3 0/FT0/SP	ASR9K Generic Fan
1509	PE-ASR9006KGG02C	,	N/A,		fan4 0/FT0/SP	ASR9K Generic Fan
1510	PE-ASR9006KGG02C	,	N/A,		fan5 0/FT0/SP	ASR9K Generic Fan
1511	PE-ASR9006KGG02C	ASR-9006-FAN-V2,	V01,	FOC2035NS42	fantray 0/FT1/SP	ASR-9006 Fan Tray V2
1512	PE-ASR9006KGG02C	,	N/A,		fan0 0/FT1/SP	ASR9K Generic Fan
1513	PE-ASR9006KGG02C	,	N/A,		fan1 0/FT1/SP	ASR9K Generic Fan
1514	PE-ASR9006KGG02C	,	N/A,		fan2 0/FT1/SP	ASR9K Generic Fan
1515	PE-ASR9006KGG02C	,	N/A,		fan3 0/FT1/SP	ASR9K Generic Fan
1516	PE-ASR9006KGG02C	,	N/A,		fan4 0/FT1/SP	ASR9K Generic Fan
1517	PE-ASR9006KGG02C	,	N/A,		fan5 0/FT1/SP	ASR9K Generic Fan
1518	PE-ASR9006KGG02C	A9K-4T16GE-TR,	V02,	FOC2036NFV2	module 0/0/CPU0	20-Port, 16x1GE_4xT Packet Transport Optimized LC
1519	PE-ASR9006KGG02C	SFP-GE-L	V01	FC1708064984	module mau GigabitEthernet0/0/CPU0/0	1000BASE-LX/LH SFP (DOM), SMF 10Km, MMF 550m
1520	PE-ASR9006KGG02C	,	N/A,	S1HW3119010057	module mau GigabitEthernet0/0/CPU0/1	Unknown pluggable optics
1521	PE-ASR9006KGG02C	,	N/A,	S1HW3119010057	module mau GigabitEthernet0/0/CPU0/2	Unknown pluggable optics
1522	PE-ASR9006KGG02C	,	N/A,	S1HW3119010057	module mau GigabitEthernet0/0/CPU0/3	Unknown pluggable optics
1523	PE-ASR9006KGG02C	,	N/A,	S1HW3119010057	module mau GigabitEthernet0/0/CPU0/4	Unknown pluggable optics
1524	PE-ASR9006KGG02C	,	N/A,	S1HW3119010057	module mau GigabitEthernet0/0/CPU0/5	Unknown pluggable optics
1525	PE-ASR9006KGG02C	,	N/A,	S1HW3119010058	module mau GigabitEthernet0/0/CPU0/6	Unknown pluggable optics
1526	PE-ASR9006KGG02C	,	N/A,	S1HW3119010057	module mau GigabitEthernet0/0/CPU0/7	Unknown pluggable optics
1527	PE-ASR9006KGG02C	,	N/A,	S1HW3119010057	module mau GigabitEthernet0/0/CPU0/8	Unknown pluggable optics
1528	PE-ASR9006KGG02C	,	N/A,	S1HW3119010057	module mau GigabitEthernet0/0/CPU0/9	Unknown pluggable optics
1529	PE-ASR9006KGG02C	,	N/A,	S1HW3119010057	module mau GigabitEthernet0/0/CPU0/10	Unknown pluggable optics
1530	PE-ASR9006KGG02C	SFP-GE-L	V01	FC1711186528	module mau GigabitEthernet0/0/CPU0/11	1000BASE-LX/LH SFP (DOM), SMF 10Km, MMF 550m
1531	PE-ASR9006KGG02C	SFP-1G-10KM	V01	C202101291217	module mau GigabitEthernet0/0/CPU0/14	Unknown or Unsupported SFP Module
1532	PE-ASR9006KGG02C	SFP-1G-10KM	V01	C202101291216	module mau GigabitEthernet0/0/CPU0/15	Unknown or Unsupported SFP Module
1533	PE-ASR9006KGG02C	SFP-10G-LR	V03	FC1711192388	module mau TenGigE0/0/CPU0/16	10GBASE-LR SFP+ Module for SMF
1534	PE-ASR9006KGG02C	SFP-10G-LR	V03	FC1711192382	module mau TenGigE0/0/CPU0/17	10GBASE-LR SFP+ Module for SMF
1535	PE-ASR9006KGG02C	SFP-10G-LR	V03	FC1711192381	module mau TenGigE0/0/CPU0/18	10GBASE-LR SFP+ Module for SMF
1536	PE-ASR9006KGG02C	SFP-10G-LR	V03	FC1711192945	module mau TenGigE0/0/CPU0/19	10GBASE-LR SFP+ Module for SMF
1537	PE-ASR9006KGG02C	A9K-4T16GE-TR,	V03,	FOC2123NL6S	module 0/1/CPU0	20-Port, 16x1GE_4xT Packet Transport Optimized LC
1538	PE-ASR9006KGG02C	,	N/A,	S1HW3119010050	module mau GigabitEthernet0/1/CPU0/0	Unknown pluggable optics
1539	PE-ASR9006KGG02C	,	N/A,	S1HW3119010050	module mau GigabitEthernet0/1/CPU0/1	Unknown pluggable optics
1540	PE-ASR9006KGG02C	,	N/A,	S1HW3119010051	module mau GigabitEthernet0/1/CPU0/2	Unknown pluggable optics
1541	PE-ASR9006KGG02C	,	N/A,	S1HW3119010050	module mau GigabitEthernet0/1/CPU0/3	Unknown pluggable optics
1542	PE-ASR9006KGG02C	,	N/A,	S1HW3119010053	module mau GigabitEthernet0/1/CPU0/4	Unknown pluggable optics
1543	PE-ASR9006KGG02C	,	N/A,	S1HW3119010050	module mau GigabitEthernet0/1/CPU0/5	Unknown pluggable optics
1544	PE-ASR9006KGG02C	,	N/A,	S1HW3119010053	module mau GigabitEthernet0/1/CPU0/6	Unknown pluggable optics
1545	PE-ASR9006KGG02C	,	N/A,	S1HW3119010050	module mau GigabitEthernet0/1/CPU0/7	Unknown pluggable optics
1546	PE-ASR9006KGG02C	,	N/A,	S1HW3119010050	module mau GigabitEthernet0/1/CPU0/8	Unknown pluggable optics
1547	PE-ASR9006KGG02C	,	N/A,	S1HW3119010050	module mau GigabitEthernet0/1/CPU0/9	Unknown pluggable optics
1548	PE-ASR9006KGG02C	,	N/A,	S1HW3119010050	module mau GigabitEthernet0/1/CPU0/10	Unknown pluggable optics
1549	PE-ASR9006KGG02C	,	N/A,	S1HW3119010050	module mau GigabitEthernet0/1/CPU0/11	Unknown pluggable optics
1550	PE-ASR9006KGG02C	SFP-1G-10KM	V01	C202101291219	module mau GigabitEthernet0/1/CPU0/14	Unknown or Unsupported SFP Module
1551	PE-ASR9006KGG02C	SFP-1G-10KM	V01	C202101291218	module mau GigabitEthernet0/1/CPU0/15	Unknown or Unsupported SFP Module
1552	PE-ASR9006KGG02C	A9K-4T16GE-TR,	V03,	FOC2140N0CA	module 0/2/CPU0	20-Port, 16x1GE_4xT Packet Transport Optimized LC
1553	PE-ASR9006KGG02C	SFP-1G-10KM	V01	C202101291231	module mau GigabitEthernet0/2/CPU0/0	Unknown or Unsupported SFP Module
1554	PE-ASR9006KGG02C	SFP-1G-10KM	V01	C202101291234	module mau GigabitEthernet0/2/CPU0/1	Unknown or Unsupported SFP Module
1555	PE-ASR9006KGG02C	SFP-1G-10KM	V01	C202101291233	module mau GigabitEthernet0/2/CPU0/2	Unknown or Unsupported SFP Module
1556	PE-ASR9006KGG02C	SFP-1G-10KM	V01	C202101291235	module mau GigabitEthernet0/2/CPU0/3	Unknown or Unsupported SFP Module
1557	PE-ASR9006KGG02C	SFP-1G-10KM	V01	C202101291232	module mau GigabitEthernet0/2/CPU0/4	Unknown or Unsupported SFP Module
1558	PE-ASR9006KGG02C	SFP-1G-10KM	V01	C202101291238	module mau GigabitEthernet0/2/CPU0/5	Unknown or Unsupported SFP Module
